efta,file_size_bytes,pages,words
EFTA00000932,449870,0,0
EFTA00000933,403719,0,0
EFTA00000934,350821,0,0
EFTA00000935,495479,0,0
EFTA00000936,497440,0,0
EFTA00000937,513801,0,0
EFTA00000938,379551,0,0
EFTA00000939,397772,0,0
EFTA00000940,446027,0,0
EFTA00000941,447064,0,0
EFTA00000942,444059,0,0
EFTA00000943,424196,0,0
EFTA00000944,406452,0,0
EFTA00000945,414027,0,0
EFTA00000946,427865,0,0
EFTA00000947,445719,0,0
EFTA00000948,400402,0,0
EFTA00000949,428735,0,0
EFTA00000950,387842,0,0
EFTA00000951,394934,0,0
EFTA00000952,488430,0,0
EFTA00000953,449956,0,0
EFTA00000954,497019,0,0
EFTA00000955,368726,0,0
EFTA00000956,381126,0,0
EFTA00000957,357903,0,0
EFTA00000958,422395,0,0
EFTA00000959,397017,0,0
EFTA00000960,371162,0,0
EFTA00000961,393623,0,0
EFTA00000962,349172,0,0
EFTA00000963,349979,0,0
EFTA00000964,398870,0,0
EFTA00000965,389908,0,0
EFTA00000966,407979,0,0
EFTA00000967,401455,0,0
EFTA00000968,373052,0,0
EFTA00000969,400974,0,0
EFTA00000970,316529,0,0
EFTA00000971,358420,0,0
EFTA00000972,329722,0,0
EFTA00000973,338132,0,0
EFTA00000974,337215,0,0
EFTA00000975,329860,0,0
EFTA00000976,379291,0,0
EFTA00000977,423761,0,0
EFTA00000978,426018,0,0
EFTA00000979,373538,0,0
EFTA00000980,387871,0,0
EFTA00000981,390107,0,0
EFTA00000982,425355,0,0
EFTA00000983,370026,0,0
EFTA00000984,367860,0,0
EFTA00000985,424996,0,0
EFTA00000986,444645,0,0
EFTA00000987,503073,0,0
EFTA00000988,395393,0,0
EFTA00000989,659959,0,0
EFTA00000990,391931,0,0
EFTA00000991,356916,0,0
EFTA00000992,490028,0,0
EFTA00000993,498702,0,0
EFTA00000994,482622,0,0
EFTA00000995,461651,0,0
EFTA00000996,416695,0,0
EFTA00000997,370455,0,0
EFTA00000998,369307,0,0
EFTA00000999,355022,0,0
EFTA00001000,339508,0,0
EFTA00001001,375037,0,0
EFTA00001002,407075,0,0
EFTA00001003,456438,0,0
EFTA00001004,474467,0,0
EFTA00001005,413714,0,0
EFTA00001006,464196,0,0
EFTA00001007,416854,0,0
EFTA00001008,427390,0,0
EFTA00001009,421207,0,0
EFTA00001010,422404,0,0
EFTA00001011,378613,0,0
EFTA00001012,406669,0,0
EFTA00001013,404595,0,0
EFTA00001014,418652,0,0
EFTA00001015,432848,0,0
EFTA00001016,430830,0,0
EFTA00001017,381911,0,0
EFTA00001018,395005,0,0
EFTA00001019,417859,0,0
EFTA00001020,346786,0,0
EFTA00001021,387204,0,0
EFTA00001022,472273,0,0
EFTA00001023,450848,0,0
EFTA00001024,454557,0,0
EFTA00001025,564420,0,0
EFTA00001026,447144,0,0
EFTA00001027,454233,0,0
EFTA00001028,537407,0,0
EFTA00001029,523967,0,0
EFTA00001030,480767,0,0
EFTA00001031,512770,0,0
EFTA00001032,520999,0,0
EFTA00001033,433383,0,0
EFTA00001034,466010,0,0
EFTA00001035,495833,0,0
EFTA00001036,462739,0,0
EFTA00001037,508693,0,0
EFTA00001038,532347,0,0
EFTA00001039,472768,0,0
EFTA00001040,499114,0,0
EFTA00001041,548205,0,0
EFTA00001042,314902,0,0
EFTA00001043,329580,0,0
EFTA00001044,421544,0,0
EFTA00001045,377322,0,0
EFTA00001046,399347,0,0
EFTA00001047,363934,0,0
EFTA00001048,370223,0,0
EFTA00001049,346726,0,0
EFTA00001050,428488,0,0
EFTA00001051,496412,0,0
EFTA00001052,471645,0,0
EFTA00001053,490646,0,0
EFTA00001054,502663,0,0
EFTA00001055,503998,0,0
EFTA00001056,509007,0,0
EFTA00001057,594242,0,0
EFTA00001058,408433,0,0
EFTA00001059,409330,0,0
EFTA00001060,428881,0,0
EFTA00001061,413679,0,0
EFTA00001062,459287,0,0
EFTA00001063,444928,0,0
EFTA00001064,470840,0,0
EFTA00001065,428697,0,0
EFTA00001066,495173,0,0
EFTA00001067,420376,0,0
EFTA00001068,423212,0,0
EFTA00001069,381556,0,0
EFTA00001070,496345,0,0
EFTA00001071,476031,0,0
EFTA00001072,499998,0,0
EFTA00001073,467596,0,0
EFTA00001074,451934,0,0
EFTA00001075,470445,0,0
EFTA00001076,427139,0,0
EFTA00001077,442400,0,0
EFTA00001078,421955,0,0
EFTA00001079,350153,0,0
EFTA00001080,433365,0,0
EFTA00001081,390327,0,0
EFTA00001082,401256,0,0
EFTA00001083,453139,0,0
EFTA00001084,434711,0,0
EFTA00001085,447752,0,0
EFTA00001086,442612,0,0
EFTA00001087,452244,0,0
EFTA00001088,445535,0,0
EFTA00001089,417834,0,0
EFTA00001090,472139,0,0
EFTA00001091,443985,0,0
EFTA00001092,481046,0,0
EFTA00001093,459249,0,0
EFTA00001094,406522,0,0
EFTA00001095,451068,0,0
EFTA00001096,369859,0,0
EFTA00001097,396517,0,0
EFTA00001098,388385,0,0
EFTA00001099,360385,0,0
EFTA00001100,398514,0,0
EFTA00001101,388567,0,0
EFTA00001102,361095,0,0
EFTA00001103,394070,0,0
EFTA00001104,413697,0,0
EFTA00001105,387827,0,0
EFTA00001106,368581,0,0
EFTA00001107,414121,0,0
EFTA00001108,341208,0,0
EFTA00001109,357619,0,0
EFTA00001110,395165,0,0
EFTA00001111,378989,0,0
EFTA00001112,183833,0,0
EFTA00001113,420788,0,0
EFTA00001114,466932,0,0
EFTA00001115,477089,0,0
EFTA00001116,401492,0,0
EFTA00001117,374642,0,0
EFTA00001118,413849,0,0
EFTA00001119,436009,0,0
EFTA00001120,395249,0,0
EFTA00001121,463904,0,0
EFTA00001122,459176,0,0
EFTA00001123,458082,0,0
EFTA00001124,448710,0,0
EFTA00001125,413182,0,0
EFTA00001126,365331,0,0
EFTA00001127,359129,0,0
EFTA00001128,344755,0,0
EFTA00001129,342581,0,0
EFTA00001130,386191,0,0
EFTA00001131,322297,0,0
EFTA00001132,341945,0,0
EFTA00001133,365152,0,0
EFTA00001134,382662,0,0
EFTA00001135,375549,0,0
EFTA00001136,374028,0,0
EFTA00001137,358082,0,0
EFTA00001138,405303,0,0
EFTA00001139,391345,0,0
EFTA00001140,360625,0,0
EFTA00001141,390393,0,0
EFTA00001142,343265,0,0
EFTA00001143,340403,0,0
EFTA00001144,350185,0,0
EFTA00001145,341137,0,0
EFTA00001146,358222,0,0
EFTA00001147,342191,0,0
EFTA00001148,320549,0,0
EFTA00001149,406098,0,0
EFTA00001150,348917,0,0
EFTA00001151,457317,0,0
EFTA00001152,490273,0,0
EFTA00001153,397673,0,0
EFTA00001154,360216,0,0
EFTA00001155,384637,0,0
EFTA00001156,416694,0,0
EFTA00001157,388493,0,0
EFTA00001158,320582,0,0
EFTA00001159,398901,0,0
EFTA00001160,388138,0,0
EFTA00001161,341798,0,0
EFTA00001162,308018,0,0
EFTA00001163,427160,0,0
EFTA00001164,352298,0,0
EFTA00001165,410292,0,0
EFTA00001166,333568,0,0
EFTA00001167,405926,0,0
EFTA00001168,370307,0,0
EFTA00001169,410643,0,0
EFTA00001170,426639,0,0
EFTA00001171,420539,0,0
EFTA00001172,374493,0,0
EFTA00001173,406975,0,0
EFTA00001174,412399,0,0
EFTA00001175,423562,0,0
EFTA00001176,278459,0,0
EFTA00001177,406428,0,0
EFTA00001178,356150,0,0
EFTA00001179,407962,0,0
EFTA00001180,396437,0,0
EFTA00001181,392433,0,0
EFTA00001182,394356,0,0
EFTA00001183,392797,0,0
EFTA00001184,368562,0,0
EFTA00001185,434148,0,0
EFTA00001186,395718,0,0
EFTA00001187,341142,0,0
EFTA00001188,360129,0,0
EFTA00001189,406668,0,0
EFTA00001190,399328,0,0
EFTA00001191,374815,0,0
EFTA00001192,384150,0,0
EFTA00001193,353992,0,0
EFTA00001194,422248,0,0
EFTA00001195,421912,0,0
EFTA00001196,410601,0,0
EFTA00001197,488596,0,0
EFTA00001198,457674,0,0
EFTA00001199,416848,0,0
EFTA00001200,457801,0,0
EFTA00001201,463691,0,0
EFTA00001202,409408,0,0
EFTA00001203,403139,0,0
EFTA00001204,399116,0,0
EFTA00001205,370301,0,0
EFTA00001206,382865,0,0
EFTA00001207,376903,0,0
EFTA00001208,423323,0,0
EFTA00001209,385511,0,0
EFTA00001210,353217,0,0
EFTA00001211,403419,0,0
EFTA00001212,403772,0,0
EFTA00001213,367389,0,0
EFTA00001214,430187,0,0
EFTA00001215,443095,0,0
EFTA00001216,395056,0,0
EFTA00001217,382292,0,0
EFTA00001218,374978,0,0
EFTA00001219,333065,0,0
EFTA00001220,348754,0,0
EFTA00001221,382745,0,0
EFTA00001222,432913,0,0
EFTA00001223,420132,0,0
EFTA00001224,404356,0,0
EFTA00001225,379180,0,0
EFTA00001226,283054,0,0
EFTA00001227,302695,0,0
EFTA00001228,444520,0,0
EFTA00001229,419402,0,0
EFTA00001230,454792,0,0
EFTA00001231,452547,0,0
EFTA00001232,427400,0,0
EFTA00001233,412894,0,0
EFTA00001234,84995,0,0
EFTA00001235,196450,0,0
EFTA00001236,434320,0,0
EFTA00001237,486760,0,0
EFTA00001238,471438,0,0
EFTA00001239,419989,0,0
EFTA00001240,459824,0,0
EFTA00001241,433713,0,0
EFTA00001242,464160,0,0
EFTA00001243,352683,0,0
EFTA00001244,402880,0,0
EFTA00001245,375142,0,0
EFTA00001246,315862,0,0
EFTA00001247,347056,0,0
EFTA00001248,379951,0,0
EFTA00001249,356824,0,0
EFTA00001250,381939,0,0
EFTA00001251,421872,0,0
EFTA00001252,418575,0,0
EFTA00001253,422145,0,0
EFTA00001254,334628,0,0
EFTA00001255,334099,0,0
EFTA00001256,399112,0,0
EFTA00001257,419304,0,0
EFTA00001258,373684,0,0
EFTA00001259,393447,0,0
EFTA00001260,351954,0,0
EFTA00001261,350629,0,0
EFTA00001262,347472,0,0
EFTA00001263,345597,0,0
EFTA00001264,346004,0,0
EFTA00001265,367219,0,0
EFTA00001266,296791,0,0
EFTA00001267,355112,0,0
EFTA00001268,333677,0,0
EFTA00001269,390312,0,0
EFTA00001270,359519,0,0
EFTA00001271,368561,0,0
EFTA00001272,337949,0,0
EFTA00001273,314629,0,0
EFTA00001274,373730,0,0
EFTA00001275,401023,0,0
EFTA00001276,455198,0,0
EFTA00001277,451674,0,0
EFTA00001278,354197,0,0
EFTA00001279,449028,0,0
EFTA00001280,415260,0,0
EFTA00001281,368478,0,0
EFTA00001282,407890,0,0
EFTA00001283,388756,0,0
EFTA00001284,358058,0,0
EFTA00001285,329856,0,0
EFTA00001286,457442,0,0
EFTA00001287,349932,0,0
EFTA00001288,361989,0,0
EFTA00001289,362900,0,0
EFTA00001290,370726,0,0
EFTA00001291,353418,0,0
EFTA00001292,324776,0,0
EFTA00001293,454690,0,0
EFTA00001294,390397,0,0
EFTA00001295,410027,0,0
EFTA00001296,463752,0,0
EFTA00001297,403472,0,0
EFTA00001298,378115,0,0
EFTA00001299,387797,0,0
EFTA00001300,388109,0,0
EFTA00001301,415447,0,0
EFTA00001302,417462,0,0
EFTA00001303,386602,0,0
EFTA00001304,406126,0,0
EFTA00001305,475304,0,0
EFTA00001306,440281,0,0
EFTA00001307,384922,0,0
EFTA00001308,384639,0,0
EFTA00001309,353047,0,0
EFTA00001310,340363,0,0
EFTA00001311,354021,0,0
EFTA00001312,355575,0,0
EFTA00001313,365516,0,0
EFTA00001314,373222,0,0
EFTA00001315,400917,0,0
EFTA00001316,402960,0,0
EFTA00001317,362612,0,0
EFTA00001318,430151,0,0
EFTA00001319,442446,0,0
EFTA00001320,428107,0,0
EFTA00001321,481401,0,0
EFTA00001322,469076,0,0
EFTA00001323,430801,0,0
EFTA00001324,414116,0,0
EFTA00001325,521992,0,0
EFTA00001326,426777,0,0
EFTA00001327,449395,0,0
EFTA00001328,401259,0,0
EFTA00001329,440860,0,0
EFTA00001330,397939,0,0
EFTA00001331,373291,0,0
EFTA00001332,424037,0,0
EFTA00001333,357079,0,0
EFTA00001334,435954,0,0
EFTA00001335,350309,0,0
EFTA00001336,464367,0,0
EFTA00001337,344093,0,0
EFTA00001338,377662,0,0
EFTA00001339,291383,0,0
EFTA00001340,223813,0,0
EFTA00001341,431823,0,0
EFTA00001342,509793,0,0
EFTA00001343,164931,0,0
EFTA00001344,356717,0,0
EFTA00001345,339671,0,0
EFTA00001346,422872,0,0
EFTA00001347,369174,0,0
EFTA00001348,383677,0,0
EFTA00001349,316791,0,0
EFTA00001350,478005,0,0
EFTA00001351,333284,0,0
EFTA00001352,525967,0,0
EFTA00001353,424286,0,0
EFTA00001354,365315,0,0
EFTA00001355,496830,0,0
EFTA00001356,416107,0,0
EFTA00001357,366658,0,0
EFTA00001358,328786,0,0
EFTA00001359,309902,0,0
EFTA00001360,256137,0,0
EFTA00001361,451948,0,0
EFTA00001362,462585,0,0
EFTA00001363,394411,0,0
EFTA00001364,313159,0,0
EFTA00001365,373444,0,0
EFTA00001366,450311,0,0
EFTA00001367,432012,0,0
EFTA00001368,399408,0,0
EFTA00001369,492625,0,0
EFTA00001370,443199,0,0
EFTA00001371,434272,0,0
EFTA00001372,413051,0,0
EFTA00001373,417885,0,0
EFTA00001374,406912,0,0
EFTA00001375,414763,0,0
EFTA00001376,402278,0,0
EFTA00001377,442216,0,0
EFTA00001378,457195,0,0
EFTA00001379,456231,0,0
EFTA00001380,384688,0,0
EFTA00001381,405072,0,0
EFTA00001382,390656,0,0
EFTA00001383,431225,0,0
EFTA00001384,333612,0,0
EFTA00001385,368514,0,0
EFTA00001386,391881,0,0
EFTA00001387,412765,0,0
EFTA00001388,360150,0,0
EFTA00001389,443692,0,0
EFTA00001390,390492,0,0
EFTA00001391,332986,0,0
EFTA00001392,387180,0,0
EFTA00001393,361662,0,0
EFTA00001394,398676,0,0
EFTA00001395,379119,0,0
EFTA00001396,333868,0,0
EFTA00001397,430927,0,0
EFTA00001398,424807,0,0
EFTA00001399,404443,0,0
EFTA00001400,456996,0,0
EFTA00001401,448547,0,0
EFTA00001402,425787,0,0
EFTA00001403,432408,0,0
EFTA00001404,398255,0,0
EFTA00001405,379500,0,0
EFTA00001406,440502,0,0
EFTA00001407,448628,0,0
EFTA00001408,396461,0,0
EFTA00001409,333583,0,0
EFTA00001410,432800,0,0
EFTA00001411,465430,0,0
EFTA00001412,498859,0,0
EFTA00001413,472929,0,0
EFTA00001414,504929,0,0
EFTA00001415,468365,0,0
EFTA00001416,446908,0,0
EFTA00001417,406233,0,0
EFTA00001418,496949,0,0
EFTA00001419,472480,0,0
EFTA00001420,415552,0,0
EFTA00001421,442249,0,0
EFTA00001422,430493,0,0
EFTA00001423,489677,0,0
EFTA00001424,539183,0,0
EFTA00001425,490093,0,0
EFTA00001426,522806,0,0
EFTA00001427,583419,0,0
EFTA00001428,483985,0,0
EFTA00001429,366577,0,0
EFTA00001430,585657,0,0
EFTA00001431,513417,0,0
EFTA00001432,517098,0,0
EFTA00001433,552202,0,0
EFTA00001434,539683,0,0
EFTA00001435,436861,0,0
EFTA00001436,406408,0,0
EFTA00001437,443784,0,0
EFTA00001438,430252,0,0
EFTA00001439,399810,0,0
EFTA00001440,473223,0,0
EFTA00001441,406090,0,0
EFTA00001442,391429,0,0
EFTA00001443,420964,0,0
EFTA00001444,394320,0,0
EFTA00001445,377003,0,0
EFTA00001446,403656,0,0
EFTA00001447,384523,0,0
EFTA00001448,385805,0,0
EFTA00001449,391012,0,0
EFTA00001450,513550,0,0
EFTA00001451,497361,0,0
EFTA00001452,475778,0,0
EFTA00001453,440247,0,0
EFTA00001454,433800,0,0
EFTA00001455,468079,0,0
EFTA00001456,458751,0,0
EFTA00001457,417454,0,0
EFTA00001458,394239,0,0
EFTA00001459,384763,0,0
EFTA00001460,441562,0,0
EFTA00001461,407691,0,0
EFTA00001462,353018,0,0
EFTA00001463,398104,0,0
EFTA00001464,337477,0,0
EFTA00001465,406801,0,0
EFTA00001466,383236,0,0
EFTA00001467,369721,0,0
EFTA00001468,299997,0,0
EFTA00001469,470300,0,0
EFTA00001470,359827,0,0
EFTA00001471,332725,0,0
EFTA00001472,356592,0,0
EFTA00001473,343007,0,0
EFTA00001474,390443,0,0
EFTA00001475,447355,0,0
EFTA00001476,380943,0,0
EFTA00001477,363032,0,0
EFTA00001478,358514,0,0
EFTA00001479,435104,0,0
EFTA00001480,430378,0,0
EFTA00001481,462969,0,0
EFTA00001482,450416,0,0
EFTA00001483,426783,0,0
EFTA00001484,568544,0,0
EFTA00001485,533230,0,0
EFTA00001486,515663,0,0
EFTA00001487,589902,0,0
EFTA00001488,572214,0,0
EFTA00001489,528118,0,0
EFTA00001490,508561,0,0
EFTA00001491,496068,0,0
EFTA00001492,359749,0,0
EFTA00001493,363981,0,0
EFTA00001494,426325,0,0
EFTA00001495,354765,0,0
EFTA00001496,403054,0,0
EFTA00001497,78014,0,0
EFTA00001498,425906,0,0
EFTA00001499,652949,0,0
EFTA00001500,328586,0,0
EFTA00001501,490569,0,0
EFTA00001502,455208,0,0
EFTA00001503,455731,0,0
EFTA00001504,558554,0,0
EFTA00001505,632118,0,0
EFTA00001506,422378,0,0
EFTA00001507,452604,0,0
EFTA00001508,430505,0,0
EFTA00001509,473543,0,0
EFTA00001510,404957,0,0
EFTA00001511,471767,0,0
EFTA00001512,466370,0,0
EFTA00001513,394610,0,0
EFTA00001514,500663,0,0
EFTA00001515,517629,0,0
EFTA00001516,458037,0,0
EFTA00001517,378392,0,0
EFTA00001518,395714,0,0
EFTA00001519,377161,0,0
EFTA00001520,448592,0,0
EFTA00001521,305303,0,0
EFTA00001522,332341,0,0
EFTA00001523,372561,0,0
EFTA00001524,352864,0,0
EFTA00001525,337570,0,0
EFTA00001526,379550,0,0
EFTA00001527,387744,0,0
EFTA00001528,417589,0,0
EFTA00001529,363292,0,0
EFTA00001530,366256,0,0
EFTA00001531,371467,0,0
EFTA00001532,298566,0,0
EFTA00001533,286787,0,0
EFTA00001534,380911,0,0
EFTA00001535,351852,0,0
EFTA00001536,312608,0,0
EFTA00001537,315392,0,0
EFTA00001538,308677,0,0
EFTA00001539,382654,0,0
EFTA00001540,355688,0,0
EFTA00001541,442825,0,0
EFTA00001542,333807,0,0
EFTA00001543,406132,0,0
EFTA00001544,383736,0,0
EFTA00001545,323657,0,0
EFTA00001546,330307,0,0
EFTA00001547,443730,0,0
EFTA00001548,393047,0,0
EFTA00001549,397564,0,0
EFTA00001550,388461,0,0
EFTA00001551,394517,0,0
EFTA00001552,391255,0,0
EFTA00001553,442796,0,0
EFTA00001554,409346,0,0
EFTA00001555,409708,0,0
EFTA00001556,401305,0,0
EFTA00001557,337696,0,0
EFTA00001558,419447,0,0
EFTA00001559,417065,0,0
EFTA00001560,423621,0,0
EFTA00001561,417130,0,0
EFTA00001562,427591,0,0
EFTA00001563,490852,0,0
EFTA00001564,518703,0,0
EFTA00001565,367209,0,0
EFTA00001566,332667,0,0
EFTA00001567,360120,0,0
EFTA00001568,346010,0,0
EFTA00001569,322695,0,0
EFTA00001570,329393,0,0
EFTA00001571,358303,0,0
EFTA00001572,307119,0,0
EFTA00001573,334594,0,0
EFTA00001574,344160,0,0
EFTA00001575,333367,0,0
EFTA00001576,323434,0,0
EFTA00001577,352346,0,0
EFTA00001578,327845,0,0
EFTA00001579,326258,0,0
EFTA00001580,357281,0,0
EFTA00001581,354372,0,0
EFTA00001582,319950,0,0
EFTA00001583,398983,0,0
EFTA00001584,313682,0,0
EFTA00001585,501991,0,0
EFTA00001586,404446,0,0
EFTA00001587,410639,0,0
EFTA00001588,439181,0,0
EFTA00001589,192243,0,0
EFTA00001590,315144,0,0
EFTA00001591,284258,0,0
EFTA00001592,296285,0,0
EFTA00001593,310576,0,0
EFTA00001594,285434,0,0
EFTA00001595,293261,0,0
EFTA00001596,285383,0,0
EFTA00001597,288550,0,0
EFTA00001598,315903,0,0
EFTA00001599,383548,0,0
EFTA00001600,261473,0,0
EFTA00001601,222696,0,0
EFTA00001602,251405,0,0
EFTA00001603,275709,0,0
EFTA00001604,515672,0,0
EFTA00001605,327347,0,0
EFTA00001606,418745,0,0
EFTA00001607,417866,0,0
EFTA00001608,469461,0,0
EFTA00001609,373353,0,0
EFTA00001610,374068,0,0
EFTA00001611,387609,0,0
EFTA00001612,395722,0,0
EFTA00001613,381277,0,0
EFTA00001614,390191,0,0
EFTA00001615,414407,0,0
EFTA00001616,416332,0,0
EFTA00001617,408606,0,0
EFTA00001618,377173,0,0
EFTA00001619,379443,0,0
EFTA00001620,405036,0,0
EFTA00001621,420272,0,0
EFTA00001622,388644,0,0
EFTA00001623,385601,0,0
EFTA00001624,490668,0,0
EFTA00001625,336739,0,0
EFTA00001626,347196,0,0
EFTA00001627,332558,0,0
EFTA00001628,342748,0,0
EFTA00001629,365777,0,0
EFTA00001630,458569,0,0
EFTA00001631,372367,0,0
EFTA00001632,393558,0,0
EFTA00001633,393697,0,0
EFTA00001634,375972,0,0
EFTA00001635,368267,0,0
EFTA00001636,382086,0,0
EFTA00001637,395822,0,0
EFTA00001638,422048,0,0
EFTA00001639,388553,0,0
EFTA00001640,311818,0,0
EFTA00001641,359537,0,0
EFTA00001642,345262,0,0
EFTA00001643,306568,0,0
EFTA00001644,459626,0,0
EFTA00001645,414963,0,0
EFTA00001646,306686,0,0
EFTA00001647,357405,0,0
EFTA00001648,361613,0,0
EFTA00001649,366763,0,0
EFTA00001650,363279,0,0
EFTA00001651,382883,0,0
EFTA00001652,328074,0,0
EFTA00001653,372741,0,0
EFTA00001654,356363,0,0
EFTA00001655,381394,0,0
EFTA00001656,368384,0,0
EFTA00001657,355896,0,0
EFTA00001658,293452,0,0
EFTA00001659,394436,0,0
EFTA00001660,318143,0,0
EFTA00001661,319657,0,0
EFTA00001662,365032,0,0
EFTA00001663,447926,0,0
EFTA00001664,532274,0,0
EFTA00001665,368615,0,0
EFTA00001666,403805,0,0
EFTA00001667,387814,0,0
EFTA00001668,404373,0,0
EFTA00001669,412446,0,0
EFTA00001670,314388,0,0
EFTA00001671,326275,0,0
EFTA00001672,355673,0,0
EFTA00001673,350108,0,0
EFTA00001674,357921,0,0
EFTA00001675,338655,0,0
EFTA00001676,375235,0,0
EFTA00001677,338664,0,0
EFTA00001678,455624,0,0
EFTA00001679,502445,0,0
EFTA00001680,388326,0,0
EFTA00001681,311596,0,0
EFTA00001682,280501,0,0
EFTA00001683,305788,0,0
EFTA00001684,622180,0,0
EFTA00001685,545884,0,0
EFTA00001686,280452,0,0
EFTA00001687,354028,0,0
EFTA00001688,363803,0,0
EFTA00001689,359736,0,0
EFTA00001690,395925,0,0
EFTA00001691,389535,0,0
EFTA00001692,348463,0,0
EFTA00001693,391344,0,0
EFTA00001694,373010,0,0
EFTA00001695,379962,0,0
EFTA00001696,383479,0,0
EFTA00001697,331148,0,0
EFTA00001698,363544,0,0
EFTA00001699,390072,0,0
EFTA00001700,402566,0,0
EFTA00001701,442823,0,0
EFTA00001702,362109,0,0
EFTA00001703,460844,0,0
EFTA00001704,464898,0,0
EFTA00001705,435248,0,0
EFTA00001706,447758,0,0
EFTA00001707,353851,0,0
EFTA00001708,450395,0,0
EFTA00001709,430278,0,0
EFTA00001710,450003,0,0
EFTA00001711,379314,0,0
EFTA00001712,387532,0,0
EFTA00001713,420056,0,0
EFTA00001714,394419,0,0
EFTA00001715,373590,0,0
EFTA00001716,368696,0,0
EFTA00001717,382386,0,0
EFTA00001718,373247,0,0
EFTA00001719,409345,0,0
EFTA00001720,386274,0,0
EFTA00001721,342871,0,0
EFTA00001722,383229,0,0
EFTA00001723,425109,0,0
EFTA00001724,384682,0,0
EFTA00001725,433198,0,0
EFTA00001726,422748,0,0
EFTA00001727,430250,0,0
EFTA00001728,562159,0,0
EFTA00001729,580155,0,0
EFTA00001730,615420,0,0
EFTA00001731,597195,0,0
EFTA00001732,484066,0,0
EFTA00001733,446604,0,0
EFTA00001734,390353,0,0
EFTA00001735,381008,0,0
EFTA00001736,403456,0,0
EFTA00001737,386835,0,0
EFTA00001738,404306,0,0
EFTA00001739,411040,0,0
EFTA00001740,458043,0,0
EFTA00001741,409560,0,0
EFTA00001742,537818,0,0
EFTA00001743,468300,0,0
EFTA00001744,569059,0,0
EFTA00001745,490450,0,0
EFTA00001746,538477,0,0
EFTA00001747,270310,0,0
EFTA00001748,366887,0,0
EFTA00001749,400684,0,0
EFTA00001750,364476,0,0
EFTA00001751,369223,0,0
EFTA00001752,331802,0,0
EFTA00001753,382545,0,0
EFTA00001754,390739,0,0
EFTA00001755,371567,0,0
EFTA00001756,387003,0,0
EFTA00001757,360339,0,0
EFTA00001758,362302,0,0
EFTA00001759,359537,0,0
EFTA00001760,348724,0,0
EFTA00001761,344164,0,0
EFTA00001762,366256,0,0
EFTA00001763,361369,0,0
EFTA00001764,317861,0,0
EFTA00001765,367150,0,0
EFTA00001766,405564,0,0
EFTA00001767,357107,0,0
EFTA00001768,334739,0,0
EFTA00001769,399503,0,0
EFTA00001770,336817,0,0
EFTA00001771,417802,0,0
EFTA00001772,342736,0,0
EFTA00001773,506830,0,0
EFTA00001774,502526,0,0
EFTA00001775,462121,0,0
EFTA00001776,600424,0,0
EFTA00001777,362027,0,0
EFTA00001778,454170,0,0
EFTA00001779,445492,0,0
EFTA00001780,527794,0,0
EFTA00001781,486168,0,0
EFTA00001782,413693,0,0
EFTA00001783,323616,0,0
EFTA00001784,343730,0,0
EFTA00001785,405171,0,0
EFTA00001786,419101,0,0
EFTA00001787,420748,0,0
EFTA00001788,365824,0,0
EFTA00001789,381334,0,0
EFTA00001790,405127,0,0
EFTA00001791,374938,0,0
EFTA00001792,407163,0,0
EFTA00001793,349288,0,0
EFTA00001794,402122,0,0
EFTA00001795,219748,0,0
EFTA00001796,306563,0,0
EFTA00001797,349374,0,0
EFTA00001798,448749,0,0
EFTA00001799,450973,0,0
EFTA00001800,364322,0,0
EFTA00001801,364575,0,0
EFTA00001802,405442,0,0
EFTA00001803,431825,0,0
EFTA00001804,415872,0,0
EFTA00001805,438189,0,0
EFTA00001806,439131,0,0
EFTA00001807,419944,0,0
EFTA00001808,434623,0,0
EFTA00001809,380883,0,0
EFTA00001810,358124,0,0
EFTA00001811,393794,0,0
EFTA00001812,345399,0,0
EFTA00001813,402545,0,0
EFTA00001814,413043,0,0
EFTA00001815,487627,0,0
EFTA00001816,486025,0,0
EFTA00001817,489568,0,0
EFTA00001818,512357,0,0
EFTA00001819,544599,0,0
EFTA00001820,586098,0,0
EFTA00001821,566249,0,0
EFTA00001822,606645,0,0
EFTA00001823,572415,0,0
EFTA00001824,589348,0,0
EFTA00001825,370386,0,0
EFTA00001826,461565,0,0
EFTA00001827,389717,0,0
EFTA00001828,414485,0,0
EFTA00001829,467774,0,0
EFTA00001830,401800,0,0
EFTA00001831,414081,0,0
EFTA00001832,506400,0,0
EFTA00001833,448071,0,0
EFTA00001834,361040,0,0
EFTA00001835,470234,0,0
EFTA00001836,448937,0,0
EFTA00001837,408719,0,0
EFTA00001838,444372,0,0
EFTA00001839,473970,0,0
EFTA00001840,602811,0,0
EFTA00001841,555811,0,0
EFTA00001842,521277,0,0
EFTA00001843,572003,0,0
EFTA00001844,462997,0,0
EFTA00001845,586156,0,0
EFTA00001846,529752,0,0
EFTA00001847,489816,0,0
EFTA00001848,552873,0,0
EFTA00001849,576075,0,0
EFTA00001850,551171,0,0
EFTA00001851,337932,0,0
EFTA00001852,411415,0,0
EFTA00001853,411559,0,0
EFTA00001854,401646,0,0
EFTA00001855,406986,0,0
EFTA00001856,380165,0,0
EFTA00001857,403942,0,0
EFTA00001858,389732,0,0
EFTA00001859,411584,0,0
EFTA00001860,391730,0,0
EFTA00001861,382678,0,0
EFTA00001862,421419,0,0
EFTA00001863,409224,0,0
